Z = 0
7.17450e-02	7.36886e-02	7.58587e-02	7.62289e-02	7.33917e-02	6.73520e-02	5.92838e-02	5.05578e-02	4.14666e-02	3.21479e-02	2.24165e-02	1.11548e-02	4.87189e-03	1.95757e-03	6.58235e-04			
7.01354e-02	7.08239e-02	7.15731e-02	7.10666e-02	6.74552e-02	6.08953e-02	5.25922e-02	4.35654e-02	3.30952e-02	1.99377e-02	1.12109e-02	5.39082e-03	2.02783e-03					
6.43306e-02	6.43306e-02	6.39754e-02	6.21666e-02	5.68954e-02	4.83513e-02	3.94153e-02	3.10492e-02	2.19655e-02	1.10134e-02	4.86766e-03	2.01905e-03	7.07336e-04					
5.39869e-02	5.35449e-02	5.22683e-02	4.91611e-02	4.18569e-02	2.84090e-02	1.96639e-02	1.43041e-02	9.56804e-03	4.96092e-03	1.94095e-03							
3.76256e-02	3.70574e-02	3.55731e-02	3.24058e-02	2.57871e-02	1.44646e-02	7.79609e-03	4.61220e-03	2.86768e-03	1.58297e-03	6.34341e-04							
1.67747e-02	1.64327e-02	1.55733e-02	1.38010e-02	1.05184e-02	6.03277e-03	2.65389e-03											
4.95674e-03	4.83133e-03	4.52268e-03	3.91665e-03	2.94482e-03	1.80036e-03	7.68426e-04											

Z = 1
4.26743e-01	5.16256e-01	5.83588e-01	6.06396e-01	5.94910e-01	5.50402e-01	4.65933e-01	3.63073e-01	3.36766e-01	3.81152e-01	4.07594e-01	4.00602e-01	3.70444e-01	3.15851e-01	2.15932e-01	7.17113e-02	1.62440e-02	
5.10383e-01	5.56084e-01	5.97098e-01	6.12133e-01	6.00028e-01	5.61550e-01	4.99115e-01	4.32277e-01	4.03982e-01	4.12957e-01	4.18907e-01	4.05110e-01	3.71059e-01	3.13527e-01	2.12700e-01	7.02840e-02	1.58544e-02	
5.78182e-01	5.94778e-01	6.12666e-01	6.18007e-01	6.05045e-01	5.73984e-01	5.30552e-01	4.87384e-01	4.58172e-01	4.43830e-01	4.32774e-01	4.12041e-01	3.71469e-01	3.06843e-01	2.04177e-01	6.66615e-02	1.48766e-02	
6.02980e-01	6.09892e-01	6.17202e-01	6.16640e-01	6.03068e-01	5.76418e-01	5.41508e-01	5.06080e-01	4.76617e-01	4.54591e-01	4.37045e-01	4.14520e-01	3.65900e-01	2.89332e-01	1.85599e-01	5.90513e-02	1.28790e-02	
5.91794e-01	5.98007e-01	6.04372e-01	6.03156e-01	5.89523e-01	5.63406e-01	5.29317e-01	4.94426e-01	4.64669e-01	4.41447e-01	4.22288e-01	3.96479e-01	3.37734e-01	2.45383e-01	1.46644e-01	4.42939e-02	9.59167e-03	
5.46029e-01	5.59847e-01	5.74308e-01	5.77454e-01	5.64308e-01	5.35081e-01	4.94725e-01	4.53932e-01	4.24028e-01	4.05401e-01	3.88618e-01	3.59021e-01	2.84301e-01	1.39490e-01	6.46503e-02	2.31062e-02	5.83589e-03	
4.61572e-01	4.99740e-01	5.33180e-01	5.44085e-01	5.31657e-01	4.96706e-01	4.41321e-01	3.81508e-01	3.52593e-01	3.52192e-01	3.44255e-01	3.11035e-01	2.30054e-01	8.61119e-02	2.68408e-02	8.59116e-03	2.38750e-03	
3.63947e-01	4.38147e-01	4.92969e-01	5.10035e-01	4.98035e-01	4.58371e-01	3.85793e-01	2.97608e-01	2.70273e-01	2.96957e-01	2.97798e-01	2.58282e-01	1.79829e-01	6.11606e-02	1.47165e-02			
3.37792e-01	4.10086e-01	4.64164e-01	4.81074e-01	4.68741e-01	4.28716e-01	3.56909e-01	2.70426e-01	2.39613e-01	2.56858e-01	2.46284e-01	1.94888e-01	1.25486e-01	4.02169e-02	9.15613e-03			
3.78119e-01	4.14792e-01	4.47799e-01	4.58779e-01	4.45308e-01	4.08370e-01	3.52753e-01	2.93557e-01	2.53195e-01	2.29906e-01	1.88601e-01	9.85814e-02	4.97091e-02	1.89373e-02	5.03780e-03			
4.05635e-01	4.19267e-01	4.35046e-01	4.40419e-01	4.25222e-01	3.89997e-01	3.43429e-01	2.95234e-01	2.43519e-01	1.87265e-01	1.29166e-01	4.84753e-02	1.67813e-02	6.22520e-03	1.91113e-03			
4.00969e-01	4.05862e-01	4.13375e-01	4.16613e-01	3.97651e-01	3.58157e-01	3.09325e-01	2.57400e-01	1.94598e-01	9.82925e-02	5.04612e-02	2.03360e-02	6.14877e-03					
3.71579e-01	3.72226e-01	3.72942e-01	3.68186e-01	3.39302e-01	2.83844e-01	2.30037e-01	1.81158e-01	1.26606e-01	4.78839e-02	1.67748e-02	6.38266e-03	2.02770e-03					
3.16321e-01	3.14206e-01	3.08196e-01	2.92340e-01	2.48602e-01	1.41151e-01	9.07447e-02	6.63358e-02	4.37253e-02	1.88941e-02	5.91602e-03							
2.18656e-01	2.15606e-01	2.07531e-01	1.89888e-01	1.50035e-01	6.32600e-02	2.75093e-02	1.61972e-02	1.00540e-02	5.12348e-03	1.83842e-03							
7.80854e-02	7.65805e-02	7.27541e-02	6.47427e-02	4.85106e-02	2.29685e-02	8.09663e-03											
1.78003e-02	1.73720e-02	1.63062e-02	1.41508e-02	1.04496e-02	5.81279e-03	2.21103e-03											

Z = 2
8.05883e-01	9.75046e-01	1.10363e+00	1.14788e+00	1.12623e+00	1.04115e+00	8.80383e-01	6.85964e-01	6.36218e-01	7.20317e-01	7.71729e-01	7.60004e-01	7.03881e-01	6.00773e-01	4.11145e-01	1.36705e-01	3.07525e-02	
9.64455e-01	1.05108e+00	1.12966e+00	1.15890e+00	1.13607e+00	1.06266e+00	9.43739e-01	8.17205e-01	7.63778e-01	7.81178e-01	7.93685e-01	7.68849e-01	7.05253e-01	5.96489e-01	4.05052e-01	1.34000e-01	3.00177e-02	
1.09342e+00	1.12519e+00	1.15968e+00	1.17025e+00	1.14578e+00	1.08667e+00	1.00400e+00	9.22099e-01	8.67002e-01	8.40534e-01	8.20709e-01	7.82553e-01	7.06460e-01	5.84052e-01	3.88938e-01	1.27126e-01	2.81713e-02	
1.14102e+00	1.15439e+00	1.16861e+00	1.16783e+00	1.14220e+00	1.09159e+00	1.02527e+00	9.58106e-01	9.02586e-01	8.61617e-01	8.29494e-01	7.87921e-01	6.96477e-01	5.51285e-01	3.53821e-01	1.12664e-01	2.43843e-02	
1.11995e+00	1.13197e+00	1.14438e+00	1.14235e+00	1.11661e+00	1.06704e+00	1.00231e+00	9.36209e-01	8.80184e-01	8.37015e-01	8.01905e-01	7.54093e-01	6.43360e-01	4.68222e-01	2.79870e-01	8.44926e-02	1.81258e-02	
1.03286e+00	1.05933e+00	1.08726e+00	1.09363e+00	1.06883e+00	1.01328e+00	9.36561e-01	8.59280e-01	8.03027e-01	7.68636e-01	7.38123e-01	6.83088e-01	5.41910e-01	2.65921e-01	1.22860e-01	4.38135e-02	1.09845e-02	
8.72549e-01	9.44904e-01	1.00903e+00	1.03036e+00	1.00696e+00	9.40383e-01	8.35023e-01	7.21939e-01	6.67590e-01	6.67566e-01	6.53895e-01	5.91895e-01	4.38526e-01	1.64173e-01	5.07643e-02	1.61370e-02	4.46151e-03	
6.87602e-01	8.27871e-01	9.32646e-01	9.65915e-01	9.43360e-01	8.67702e-01	7.29710e-01	5.63122e-01	5.11733e-01	5.62834e-01	5.65774e-01	4.91754e-01	3.42827e-01	1.16680e-01	2.78464e-02			
6.38167e-01	7.74918e-01	8.78334e-01	9.11350e-01	8.88211e-01	8.11935e-01	6.75450e-01	5.12017e-01	4.53995e-01	4.87130e-01	4.68179e-01	3.71443e-01	2.39361e-01	7.66920e-02	1.73041e-02			
7.14986e-01	7.84653e-01	8.48110e-01	8.69733e-01	8.44498e-01	7.74313e-01	6.68647e-01	5.56695e-01	4.80524e-01	4.36776e-01	3.59007e-01	1.87708e-01	9.44023e-02	3.59082e-02	9.48690e-03			
7.68029e-01	7.94298e-01	8.24995e-01	8.35886e-01	8.07457e-01	7.40675e-01	6.52257e-01	5.60870e-01	4.62964e-01	3.56576e-01	2.46206e-01	9.22688e-02	3.16573e-02	1.16877e-02	3.57371e-03			
7.60342e-01	7.70026e-01	7.84981e-01	7.91827e-01	7.56327e-01	6.81571e-01	5.88693e-01	4.89892e-01	3.70626e-01	1.87123e-01	9.57867e-02	3.85362e-02	1.15629e-02					
7.05641e-01	7.07175e-01	7.09106e-01	7.00682e-01	6.46280e-01	5.41250e-01	4.38539e-01	3.45216e-01	2.41362e-01	9.11489e-02	3.16388e-02	1.19756e-02	3.78674e-03					
6.01624e-01	5.97807e-01	5.86745e-01	5.56979e-01	4.74148e-01	2.68961e-01	1.72414e-01	1.25884e-01	8.29355e-02	3.58169e-02	1.11306e-02							
4.16337e-01	4.10639e-01	3.95445e-01	3.62032e-01	2.86325e-01	1.20467e-01	5.19286e-02	3.04434e-02	1.88681e-02	9.61578e-03	3.43708e-03							
1.48100e-01	1.45276e-01	1.38069e-01	1.22908e-01	9.20889e-02	4.35660e-02	1.52341e-02											
3.34499e-02	3.26495e-02	3.06522e-02	2.65946e-02	1.96147e-02	1.09123e-02	4.13306e-03											

Z = 3
1.16274e+00	1.40714e+00	1.59263e+00	1.65650e+00	1.62532e+00	1.50264e+00	1.27077e+00	9.90023e-01	9.18381e-01	1.04022e+00	1.11464e+00	1.09796e+00	1.01721e+00	8.68608e-01	5.94827e-01	1.97805e-01	4.45182e-02	
1.39197e+00	1.51689e+00	1.63023e+00	1.67246e+00	1.63957e+00	1.53371e+00	1.36225e+00	1.17982e+00	1.10288e+00	1.12814e+00	1.14639e+00	1.11080e+00	1.01924e+00	8.62456e-01	5.86042e-01	1.93902e-01	4.34571e-02	
1.57802e+00	1.62383e+00	1.67360e+00	1.68892e+00	1.65367e+00	1.56843e+00	1.44925e+00	1.33122e+00	1.25188e+00	1.21387e+00	1.18550e+00	1.13071e+00	1.02109e+00	8.44569e-01	5.62797e-01	1.83979e-01	4.07892e-02	
1.64665e+00	1.66597e+00	1.68656e+00	1.68552e+00	1.64859e+00	1.57562e+00	1.47998e+00	1.38317e+00	1.30324e+00	1.24437e+00	1.19832e+00	1.13866e+00	1.00688e+00	7.97399e-01	5.12137e-01	1.63093e-01	3.53120e-02	
1.61629e+00	1.63368e+00	1.65166e+00	1.64882e+00	1.61173e+00	1.54025e+00	1.44691e+00	1.35164e+00	1.27098e+00	1.20894e+00	1.15858e+00	1.08994e+00	9.30326e-01	6.77497e-01	4.05253e-01	1.22343e-01	2.62513e-02	
1.49076e+00	1.52895e+00	1.56928e+00	1.57856e+00	1.54283e+00	1.46272e+00	1.35211e+00	1.24074e+00	1.15974e+00	1.11031e+00	1.06654e+00	9.87484e-01	7.83849e-01	3.84680e-01	1.77798e-01	6.34294e-02	1.59089e-02	
1.25955e+00	1.36393e+00	1.45646e+00	1.48731e+00	1.45360e+00	1.35760e+00	1.20566e+00	1.04260e+00	9.64329e-01	9.64491e-01	9.44973e-01	8.55789e-01	6.34464e-01	2.37525e-01	7.34575e-02	2.33585e-02	6.46035e-03	
9.92381e-01	1.19512e+00	1.34634e+00	1.39440e+00	1.36193e+00	1.25283e+00	1.05375e+00	8.13137e-01	7.39126e-01	8.13384e-01	8.17835e-01	7.11175e-01	4.96148e-01	1.68872e-01	4.03140e-02			
9.21189e-01	1.11886e+00	1.26813e+00	1.31584e+00	1.28253e+00	1.17253e+00	9.75611e-01	7.39539e-01	6.55921e-01	7.04189e-01	6.76983e-01	5.37383e-01	3.46536e-01	1.11027e-01	2.50572e-02			
1.03261e+00	1.13315e+00	1.22475e+00	1.25604e+00	1.21971e+00	1.11848e+00	9.66056e-01	8.04592e-01	6.94720e-01	6.31672e-01	5.19380e-01	2.71526e-01	1.36596e-01	5.19758e-02	1.37376e-02			
1.10937e+00	1.14729e+00	1.19167e+00	1.20752e+00	1.16658e+00	1.07024e+00	9.42651e-01	8.10827e-01	6.69520e-01	5.15903e-01	3.56388e-01	1.33506e-01	4.57976e-02	1.69135e-02	5.17389e-03			
1.09845e+00	1.11249e+00	1.13420e+00	1.14429e+00	1.09318e+00	9.85337e-01	8.51215e-01	7.08510e-01	5.36207e-01	2.70686e-01	1.38589e-01	5.57658e-02	1.67353e-02					
1.01973e+00	1.02200e+00	1.02490e+00	1.01294e+00	9.34535e-01	7.82921e-01	6.34487e-01	4.99561e-01	3.49388e-01	1.31886e-01	4.57690e-02	1.73285e-02	5.48137e-03					
8.69830e-01	8.64358e-01	8.48450e-01	8.05586e-01	6.86007e-01	3.89046e-01	2.49393e-01	1.82108e-01	1.20001e-01	5.18298e-02	1.61093e-02							
6.02270e-01	5.94057e-01	5.72136e-01	5.23920e-01	4.14509e-01	1.74308e-01	7.51099e-02	4.40251e-02	2.72851e-02	1.39114e-02	4.97511e-03							
2.14173e-01	2.10101e-01	1.99701e-01	1.77810e-01	1.33261e-01	6.30494e-02	2.20477e-02											
4.83522e-02	4.71977e-02	4.43148e-02	3.84533e-02	2.83662e-02	1.57893e-02	5.98342e-03											

Z = 4
1.47816e+00	1.78879e+00	2.02462e+00	2.10586e+00	2.06631e+00	1.91043e+00	1.61575e+00	1.25898e+00	1.16806e+00	1.32314e+00	1.41798e+00	1.39692e+00	1.29433e+00	1.10535e+00	7.56990e-01	2.51757e-01	5.66661e-02	
1.76948e+00	1.92832e+00	2.07245e+00	2.12618e+00	2.08445e+00	1.94997e+00	1.73210e+00	1.50028e+00	1.40262e+00	1.43497e+00	1.45837e+00	1.41326e+00	1.29692e+00	1.09753e+00	7.45820e-01	2.46793e-01	5.53162e-02	
2.00604e+00	2.06431e+00	2.12762e+00	2.14715e+00	2.10243e+00	1.99417e+00	1.84277e+00	1.69285e+00	1.59216e+00	1.54402e+00	1.50815e+00	1.43862e+00	1.29931e+00	1.07480e+00	7.16255e-01	2.34170e-01	5.19217e-02	
2.09336e+00	2.11794e+00	2.14416e+00	2.14289e+00	2.09603e+00	2.00336e+00	1.88191e+00	1.75898e+00	1.65752e+00	1.58285e+00	1.52448e+00	1.44876e+00	1.28125e+00	1.01478e+00	6.51789e-01	2.07590e-01	4.49513e-02	
2.05483e+00	2.07697e+00	2.09988e+00	2.09632e+00	2.04926e+00	1.95847e+00	1.83992e+00	1.71894e+00	1.61655e+00	1.53784e+00	1.47398e+00	1.38681e+00	1.18385e+00	8.62185e-01	5.15753e-01	1.55724e-01	3.34188e-02	
1.89533e+00	1.94392e+00	1.99525e+00	2.00710e+00	1.96176e+00	1.85999e+00	1.71945e+00	1.57796e+00	1.47512e+00	1.41244e+00	1.35695e+00	1.25649e+00	9.97464e-01	4.89583e-01	2.26309e-01	8.07419e-02	2.02532e-02	
1.60146e+00	1.73423e+00	1.85193e+00	1.89122e+00	1.84843e+00	1.72643e+00	1.53330e+00	1.32603e+00	1.22663e+00	1.22701e+00	1.20235e+00	1.08898e+00	8.07388e-01	3.02302e-01	9.35038e-02	2.97360e-02	8.22497e-03	
1.26198e+00	1.51974e+00	1.71208e+00	1.77325e+00	1.73202e+00	1.59333e+00	1.34022e+00	1.03434e+00	9.40312e-01	1.03486e+00	1.04064e+00	9.05001e-01	6.31395e-01	2.14929e-01	5.13144e-02			
1.17162e+00	1.42295e+00	1.61283e+00	1.67354e+00	1.63123e+00	1.49138e+00	1.24099e+00	9.40837e-01	8.34562e-01	8.96018e-01	8.61474e-01	6.83863e-01	4.41006e-01	1.41312e-01	3.18959e-02			
1.31344e+00	1.44132e+00	1.55785e+00	1.59769e+00	1.55152e+00	1.42282e+00	1.22900e+00	1.02366e+00	8.83959e-01	8.03807e-01	6.60950e-01	3.45577e-01	1.73861e-01	6.61589e-02	1.74877e-02			
1.41126e+00	1.45951e+00	1.51598e+00	1.53617e+00	1.48414e+00	1.36164e+00	1.19938e+00	1.03172e+00	8.51973e-01	6.56521e-01	4.53536e-01	1.69923e-01	5.82974e-02	2.15309e-02	6.58669e-03			
1.39754e+00	1.41541e+00	1.44305e+00	1.45590e+00	1.39091e+00	1.25374e+00	1.08314e+00	9.01607e-01	6.82370e-01	3.44508e-01	1.76395e-01	7.09814e-02	2.13029e-02					
1.29752e+00	1.30042e+00	1.30414e+00	1.28893e+00	1.18919e+00	9.96262e-01	8.07405e-01	6.35736e-01	4.44635e-01	1.67861e-01	5.82608e-02	2.20587e-02	6.97785e-03					
1.10688e+00	1.09992e+00	1.07970e+00	1.02518e+00	8.73001e-01	4.95131e-01	3.17411e-01	2.31785e-01	1.52740e-01	6.59723e-02	2.05060e-02							
7.66435e-01	7.55992e-01	7.28113e-01	6.66766e-01	5.27518e-01	2.21856e-01	9.56071e-02	5.60422e-02	3.47346e-02	1.77093e-02	6.33337e-03							
2.72592e-01	2.67414e-01	2.54182e-01	2.26325e-01	1.69622e-01	8.02550e-02	2.80655e-02											
6.15496e-02	6.00809e-02	5.64125e-02	4.89526e-02	3.61127e-02	2.01007e-02	7.61722e-03											

Z = 5
1.74012e+00	2.10583e+00	2.38351e+00	2.47924e+00	2.43278e+00	2.24940e+00	1.90259e+00	1.48266e+00	1.37580e+00	1.55871e+00	1.67061e+00	1.64596e+00	1.52518e+00	1.30258e+00	8.92100e-01	2.96697e-01	6.67825e-02	
2.08311e+00	2.27012e+00	2.43984e+00	2.50319e+00	2.45418e+00	2.29600e+00	2.03964e+00	1.76687e+00	1.65210e+00	1.69043e+00	1.71819e+00	1.66521e+00	1.52824e+00	1.29337e+00	8.78936e-01	2.90847e-01	6.51916e-02	
2.36164e+00	2.43026e+00	2.50486e+00	2.52795e+00	2.47542e+00	2.34811e+00	2.17002e+00	1.99370e+00	1.87536e+00	1.81889e+00	1.77684e+00	1.69508e+00	1.53105e+00	1.26657e+00	8.44092e-01	2.75970e-01	6.11911e-02	
2.46452e+00	2.49349e+00	2.52443e+00	2.52303e+00	2.46798e+00	2.35902e+00	2.21619e+00	2.07164e+00	1.95238e+00	1.86465e+00	1.79608e+00	1.70703e+00	1.50977e+00	1.19584e+00	7.68119e-01	2.44646e-01	5.29761e-02	
2.41928e+00	2.44537e+00	2.47241e+00	2.46832e+00	2.41302e+00	2.30627e+00	2.16683e+00	2.02455e+00	1.90416e+00	1.81165e+00	1.73661e+00	1.63406e+00	1.39500e+00	1.01602e+00	6.07806e-01	1.83522e-01	3.93847e-02	
2.23162e+00	2.28887e+00	2.34938e+00	2.36342e+00	2.31014e+00	2.19042e+00	2.02504e+00	1.85858e+00	1.73763e+00	1.66398e+00	1.59875e+00	1.48052e+00	1.17538e+00	5.76930e-01	2.66695e-01	9.51538e-02	2.38688e-02	
1.88577e+00	2.04215e+00	2.18082e+00	2.22715e+00	2.17685e+00	2.03327e+00	1.80592e+00	1.56192e+00	1.44498e+00	1.44559e+00	1.41664e+00	1.28315e+00	9.51405e-01	3.56235e-01	1.10189e-01	3.50434e-02	9.69332e-03	
1.48619e+00	1.78979e+00	2.01635e+00	2.08845e+00	2.03995e+00	1.87668e+00	1.57864e+00	1.21841e+00	1.10776e+00	1.21926e+00	1.22616e+00	1.06639e+00	7.44026e-01	2.53275e-01	6.04706e-02			
1.38000e+00	1.67604e+00	1.89970e+00	1.97124e+00	1.92145e+00	1.75679e+00	1.46190e+00	1.10838e+00	9.83262e-01	1.05574e+00	1.01509e+00	8.05840e-01	5.19686e-01	1.66525e-01	3.75871e-02			
1.54728e+00	1.69791e+00	1.83518e+00	1.88212e+00	1.82777e+00	1.67620e+00	1.44792e+00	1.20607e+00	1.04154e+00	9.47135e-01	7.78834e-01	4.07220e-01	2.04879e-01	7.79633e-02	2.06083e-02			
1.66269e+00	1.71953e+00	1.78606e+00	1.80985e+00	1.74857e+00	1.60428e+00	1.41315e+00	1.21564e+00	1.00389e+00	7.73616e-01	5.34446e-01	2.00237e-01	6.86985e-02	2.53728e-02	7.76213e-03			
1.64667e+00	1.66773e+00	1.70029e+00	1.71544e+00	1.63887e+00	1.47727e+00	1.27627e+00	1.06239e+00	8.04079e-01	4.05960e-01	2.07864e-01	8.36458e-02	2.51042e-02					
1.52894e+00	1.53236e+00	1.53673e+00	1.51881e+00	1.40128e+00	1.17396e+00	9.51422e-01	7.49141e-01	5.23962e-01	1.97809e-01	6.86555e-02	2.59948e-02	8.22305e-03					
1.30437e+00	1.29617e+00	1.27234e+00	1.20808e+00	1.02876e+00	5.83464e-01	3.74036e-01	2.73137e-01	1.79991e-01	7.77439e-02	2.41653e-02							
9.03227e-01	8.90920e-01	8.58063e-01	7.85765e-01	6.21668e-01	2.61446e-01	1.12667e-01	6.60421e-02	4.09325e-02	2.08696e-02	7.46367e-03							
3.21250e-01	3.15147e-01	2.99553e-01	2.66723e-01	1.99899e-01	9.45801e-02	3.30751e-02											
7.25379e-02	7.08070e-02	6.64837e-02	5.76918e-02	4.25595e-02	2.36892e-02	8.97716e-03											

Z = 6
1.93898e+00	2.34653e+00	2.65604e+00	2.76286e+00	2.71127e+00	2.50713e+00	2.12082e+00	1.65301e+00	1.53422e+00	1.73852e+00	1.86360e+00	1.83632e+00	1.70174e+00	1.45346e+00	9.95479e-01	3.31088e-01	7.45248e-02	
2.32121e+00	2.52965e+00	2.71887e+00	2.78961e+00	2.73518e+00	2.55912e+00	2.27366e+00	1.96992e+00	1.84233e+00	1.88542e+00	1.91667e+00	1.85779e+00	1.70514e+00	1.44317e+00	9.80785e-01	3.24558e-01	7.27492e-02	
2.63168e+00	2.70819e+00	2.79142e+00	2.81730e+00	2.75896e+00	2.61731e+00	2.41910e+00	2.22289e+00	2.09131e+00	2.02870e+00	1.98208e+00	1.89111e+00	1.70827e+00	1.41326e+00	9.41896e-01	3.07955e-01	6.82845e-02	
2.74646e+00	2.77880e+00	2.81338e+00	2.81198e+00	2.75083e+00	2.62962e+00	2.47069e+00	2.30988e+00	2.17725e+00	2.07975e+00	2.00355e+00	1.90443e+00	1.68450e+00	1.33433e+00	8.57112e-01	2.72997e-01	5.91167e-02	
2.69622e+00	2.72536e+00	2.75561e+00	2.75120e+00	2.68976e+00	2.57098e+00	2.41580e+00	2.25746e+00	2.12354e+00	2.02067e+00	1.93722e+00	1.82302e+00	1.55644e+00	1.13367e+00	6.78216e-01	2.04787e-01	4.39496e-02	
2.48730e+00	2.55118e+00	2.61873e+00	2.63453e+00	2.57529e+00	2.44202e+00	2.25786e+00	2.07249e+00	1.93789e+00	1.85601e+00	1.78347e+00	1.65173e+00	1.31139e+00	6.43725e-01	2.97586e-01	1.06178e-01	2.66350e-02	
2.10207e+00	2.27646e+00	2.43115e+00	2.48292e+00	2.42697e+00	2.26703e+00	2.01369e+00	1.74179e+00	1.61160e+00	1.61248e+00	1.58036e+00	1.43155e+00	1.06150e+00	3.97471e-01	1.22949e-01	3.91030e-02	1.08166e-02	
1.65694e+00	1.99548e+00	2.24815e+00	2.32862e+00	2.27464e+00	2.09269e+00	1.76044e+00	1.35884e+00	1.23559e+00	1.36011e+00	1.36790e+00	1.18974e+00	8.30124e-01	2.82591e-01	6.74716e-02			
1.53890e+00	1.86903e+00	2.11845e+00	2.19828e+00	2.14281e+00	1.95926e+00	1.63047e+00	1.23628e+00	1.09683e+00	1.17777e+00	1.13247e+00	8.99066e-01	5.79826e-01	1.85800e-01	4.19386e-02			
1.72578e+00	1.89377e+00	2.04686e+00	2.09923e+00	2.03865e+00	1.86964e+00	1.61509e+00	1.34539e+00	1.16192e+00	1.05666e+00	8.68925e-01	4.54337e-01	2.28589e-01	8.69877e-02	2.29941e-02			
1.85477e+00	1.91816e+00	1.99236e+00	2.01890e+00	1.95057e+00	1.78963e+00	1.57646e+00	1.35617e+00	1.11998e+00	8.63104e-01	5.96280e-01	2.23408e-01	7.66494e-02	2.83098e-02	8.66076e-03			
1.83712e+00	1.86060e+00	1.89691e+00	1.91381e+00	1.82839e+00	1.64810e+00	1.42388e+00	1.18528e+00	8.97101e-01	4.52931e-01	2.31918e-01	9.33262e-02	2.80098e-02					
1.70592e+00	1.70973e+00	1.71460e+00	1.69459e+00	1.56344e+00	1.30980e+00	1.06151e+00	8.35829e-01	5.84596e-01	2.20702e-01	7.66014e-02	2.90035e-02	9.17489e-03					
1.45546e+00	1.44631e+00	1.41970e+00	1.34799e+00	1.14788e+00	6.51013e-01	4.17332e-01	3.04751e-01	2.00825e-01	8.67429e-02	2.69626e-02							
1.00789e+00	9.94156e-01	9.57484e-01	8.76799e-01	6.93681e-01	2.91728e-01	1.25713e-01	7.36881e-02	4.56713e-02	2.32857e-02	8.32778e-03							
3.58486e-01	3.51674e-01	3.34270e-01	2.97633e-01	2.23062e-01	1.05538e-01	3.69068e-02											
8.09473e-02	7.90154e-02	7.41904e-02	6.43789e-02	4.74922e-02	2.64347e-02	1.00175e-02											

Z = 7
2.06717e+00	2.50173e+00	2.83188e+00	2.94600e+00	2.89131e+00	2.67399e+00	2.26238e+00	1.76382e+00	1.63765e+00	1.85630e+00	1.99030e+00	1.96152e+00	1.81803e+00	1.55294e+00	1.06369e+00	3.53787e-01	7.96365e-02	
2.47475e+00	2.69704e+00	2.89894e+00	2.97461e+00	2.91691e+00	2.72955e+00	2.42554e+00	2.10206e+00	1.96653e+00	2.01312e+00	2.04696e+00	1.98444e+00	1.82165e+00	1.54194e+00	1.04798e+00	3.46807e-01	7.77387e-02	
